Station,Site_Name,Agency_Name,Lat,Lon,SRadius,MERRALat,MERRALon,IDXi,IDXj,PS,QV10m,Q500,Q850,T10m,T500,T850,WIND,BCSMASS,DUSMASS25,OCSMASS,SO2SMASS,SO4SMASS,SSSMASS25,NISMASS25,TOTEXTTAU,UTC_DATE,UTC_TIME
704HC1010001,Ho_Chi_Minh_City,U.S. Department of State Vietnam - Ho Chi Minh,10.782773,106.700035,10.9,10.75,106.562,404,918,100669.06,17.55915,3.13757,0.012264797,301.133,268.377,293.133,1.975,1.05133,1.83329,7.41737,4.80195,3.7369,2.02364,0.10917,0.201,20250410,0130
77,Hong_Kong,,22.3193039,114.1693611,13.4,22.25,114.062,450,942,100902.555,14.18171,2.61761,0.011472981,295.699,263.841,287.699,1.284,1.33598,2.58842,5.64981,28.1349,8.09259,1.26752,0.6629,0.76,20250410,0130
356DS1010005,Hyderabad,U.S. Department of State India - Hyderabad,17.38405,78.45636,13.8,17.5,78.438,431,828,94827.39,12.88929,1.79383,0.008646486,297.202,265.271,289.202,3.282,4.38127,3.8452,17.57257,16.86337,7.75124,0.66804,1.00131,0.806,20250410,0130
5.86E+11,Islamabad,U.S. Department of State Pakistan - Islamabad,33.725614,73.11602,10.2,33.75,73.125,496,811,85351.43,8.68437,2.11342,0.00780968,288.467,261.591,280.467,1.815,3.14497,6.57107,21.36845,7.06497,12.68849,0.01147,1.21873,0.36,20250410,0130
78,Istanbul,,41.0082376,28.9783589,7.1,41.0,29.062,525,670,101502.39,3.26054,0.11594,0.00237265,278.717,244.5,270.717,4.225,2.45578,3.51553,9.03965,41.74687,5.15721,0.15283,0.61753,0.167,20250410,0130
JK1010001,Jakarta,U.S. Department of State Indonesia - Jakarta,-6.236704,106.793244,5.6,-6.25,106.875,336,919,101058.97,17.66971,3.6104,0.012644434,301.153,268.928,293.153,2.22,3.4193,1.28241,21.85359,23.58829,11.27995,1.92512,0.40787,0.33,20250410,0130
682JDA010001,Jeddah,U.S. Department of State Saudi Arabia - Jeddah,21.543486,39.172989,13.5,21.5,39.062,447,702,99018.92,10.37593,0.6982,0.0043051015,301.433,264.802,293.433,2.568,2.11123,40.50196,13.82773,116.29017,41.88785,9.95623,1.34857,0.547,20250410,0130
80,Jerusalem,,31.768319,35.21371,9.6,31.75,35.312,488,690,99933.59,7.0389,0.51076,0.0056300135,288.567,256.311,280.567,1.703,0.11788,0.70411,0.50653,2.70676,1.66944,2.64031,0.04312,0.152,20250410,0130
81,Johannesburg,,-26.2041028,28.0473051,9.3,-26.25,28.125,256,667,84454.766,7.68401,0.34103,--,285.221,266.824,277.221,2.844,1.32664,1.71251,5.47019,13.23788,0.9883,0.08911,0.18715,0.038,20250410,0130
728OD1010001,Juba,U.S. Department of State South Sudan - Juba,4.859363,31.57125,12.2,4.75,31.562,380,678,95362.29,15.32667,1.43782,0.012164458,299.39,268.755,291.39,2.006,0.34269,5.4298,3.56356,0.12532,1.38021,0.22967,0.00091,0.171,20250410,0130
800KP1010001,Kampala,U.S. Department of State Uganda - Kampala,0.300225,32.591554,14.2,0.25,32.5,362,681,88603.1,13.91127,3.46246,0.013237667,294.668,269.182,286.668,1.492,1.61695,3.57736,6.3074,0.78704,1.08699,0.37288,0.00423,0.141,20250410,0130
82,Kaohsiung,,22.6272784,120.3014353,13.7,22.75,120.312,452,962,93880.94,13.30174,3.03471,0.012057569,295.146,263.762,287.146,1.223,1.09685,3.57454,7.52782,1.65894,8.01161,0.52868,0.10055,0.703,20250410,0130
586PK2010001,Karachi,U.S. Department of State Pakistan - Karachi,24.8415,67.0091,17.7,24.75,66.875,460,791,99702.28,17.74232,1.93269,0.001998656,296.742,262.804,288.742,4.315,1.28415,5.4131,7.26195,18.53551,5.80673,7.54469,0.23488,0.46,20250410,0130
KM1010002,Kathmandu,U.S. Department of State Nepal - Kathmandu,27.712464,85.315703,3.8,27.75,85.312,472,850,71295.555,7.91568,3.18189,--,280.455,262.743,272.455,0.203,4.19557,3.12168,41.05502,0.73089,18.60212,0.15106,2.26419,0.633,20250410,0130
736SU1730002,Khartoum,U.S. Department of State Sudan - Khartoum,15.5006544,32.5598994,6.4,15.5,32.5,423,681,95832.86,2.58041,1.46716,0.002364931,301.377,268.615,293.377,3.904,0.13924,28.68027,1.26088,0.13117,0.31614,0.05667,2e-05,0.103,20250410,0130
646KYI010001,Kigali,,-1.936231,30.077952,9.3,-2.0,30.0,353,673,84204.85,12.53782,2.43436,--,291.161,269.068,283.161,0.799,2.44726,6.38991,10.46252,1.43708,0.80112,0.11034,0.05325,0.102,20250410,0130
86,Kingston,,18.0178743,-76.8099041,7.2,18.0,-76.875,433,331,99939.2,16.28229,1.67399,0.009300889,298.527,268.035,290.527,1.83,0.11546,1.38703,1.52588,0.72604,0.76156,7.34193,0.00245,0.119,20250410,0130
87,Kinshasa,,-4.4419311,15.2662931,8.2,-4.5,15.312,343,626,95631.97,17.1604,3.83476,0.013300688,297.673,268.748,289.673,1.053,0.73682,30.46356,6.27742,1.01529,0.55731,0.56662,0.00165,0.178,20250410,0130
88,Kirkuk,,35.4666329,44.3798895,3.7,35.5,44.375,503,719,93516.984,7.63657,1.68224,0.0058771963,294.457,258.864,286.457,1.319,0.04519,46.35778,0.27383,2.44358,0.24657,0.03121,0.00031,0.675,20250410,0130
356DS1010003,Kolkata,U.S. Department of State India - Kolkata,22.56263,88.36304,11.1,22.5,88.438,451,860,100815.016,16.30429,0.78149,0.009701478,299.347,264.84,291.347,2.726,3.50358,1.16807,20.57373,5.75074,2.26059,1.81061,0.54053,0.232,20250410,0130
89,Krakow,,50.0646501,19.9449799,8.2,50.0,20.0,561,641,98390.15,4.81065,0.47836,0.0034519907,278.287,243.258,270.287,7.608,0.61731,2.11889,1.47049,7.68232,2.50393,0.5368,3.02101,0.252,20250410,0130
458MY1010001,Kuala_Lumpur,U.S. Department of State Malaysia - Kuala Lumpur,3.15675,101.72145,18.5,3.25,101.562,374,903,99266.03,18.27827,4.32234,0.012388876,298.632,268.16,290.632,0.728,0.94874,1.04453,8.40699,11.63135,7.80017,0.59415,0.48512,0.192,20250410,0130
414KC1010001,Kuwait_City,U.S. Department of State Kuwait - Kuwait City,29.292317,48.047679,19.9,29.5,48.125,478,731,100548.875,9.26813,0.95203,0.0053029615,299.173,262.558,291.173,3.146,0.82546,28.06175,7.49324,62.66063,8.78234,0.21079,0.00572,0.387,20250410,0130
90,Kyiv,,50.4501,30.5234,9.1,50.5,30.625,563,675,99116.33,2.85235,0.35381,0.0026352978,273.46,241.029,265.46,5.684,1.30434,1.30415,4.31499,5.49972,1.31636,0.06291,2.4411,0.175,20250410,0130
91,La_Paz,,-16.489689,-68.1192936,1.3,-16.5,-68.125,295,359,73736.11,11.78324,2.15077,--,285.129,269.322,277.129,0.318,0.0521,1.11025,0.60141,0.00269,0.2718,0.01354,0.02022,0.035,20250410,0130
566NI2010001,Lagos,U.S. Department of State Nigeria - Lagos,6.440483,3.406815,7.0,6.5,3.438,387,588,100553.46,19.34188,2.61654,0.013403282,299.153,268.732,291.153,1.136,2.58937,33.009,9.28245,5.55269,0.86546,3.24332,0.01054,0.393,20250410,0130
586PK3010003,Lahore,U.S. Department of State Pakistan - Lahore,31.560078,74.33589,2.7,31.5,74.375,487,815,97871.43,8.41734,2.73903,0.0073366575,299.686,261.885,291.686,2.355,7.4014,7.25501,41.65685,34.86216,11.2785,0.00181,0.06276,0.688,20250410,0130
92,Leipzig,,51.3396955,12.3730747,13.3,51.25,12.5,566,617,100918.41,4.95059,1.06254,0.0026158155,278.476,252.142,270.476,3.366,0.42436,3.89389,1.69353,1.88158,5.04066,1.96459,1.92887,0.256,20250410,0130
266GAB010001,Libreville,U.S. Department of State Gabon - Libreville,0.4161976,9.4672676,13.9,0.5,9.375,363,607,100464.3,19.16639,3.78481,0.014279617,299.142,268.519,291.142,0.782,0.47247,28.5621,4.78667,0.5457,0.69572,2.14024,0.00135,0.48,20250410,0130
93,Lilongwe,,-13.9626121,33.7741195,4.9,-14.0,33.75,305,685,90141.38,13.38361,0.56536,0.012268497,294.417,268.742,286.417,0.299,0.28151,0.35169,1.81902,0.16209,0.29205,1.15045,0.0007,0.036,20250410,0130
604LM1010001,Lima,U.S. Department of State Peru - Lima,-12.0463731,-77.042754,16.6,-12.0,-77.188,313,330,85390.97,11.53322,4.84493,0.011175857,292.377,268.713,284.377,0.743,0.79405,1.7276,1.20665,10.39154,5.71833,0.34486,0.00064,0.333,20250410,0130
94,Lisbon,,38.7222524,-9.1393366,7.3,38.75,-9.062,516,548,100561.2,9.12447,1.71597,0.005945755,291.517,256.2,283.517,2.246,0.42815,2.63629,3.72077,1.58994,0.9988,0.59296,0.05111,0.239,20250410,0130
95,Ljubljana,,46.0569465,14.5057515,11.9,46.0,14.375,545,623,93862.2,4.87388,0.36724,0.0030887271,278.833,249.257,270.833,1.04,2.04412,1.44236,5.44898,5.13769,1.91505,0.99612,3.954,0.164,20250410,0130
768TOG010001,Lome,U.S. Department of State Togo - Lome,6.185167,1.214166,14.1,6.25,1.25,386,581,100561.0,19.29013,2.38936,0.013637608,299.689,269.07,291.689,1.894,1.31987,32.1275,6.24915,0.86157,0.76935,4.78882,0.00652,0.421,20250410,0130
97,London,,51.5072178,-0.1275862,8.9,51.5,0.0,567,577,102435.74,4.67122,0.76224,0.0015946961,276.298,255.368,268.298,2.807,0.5349,1.57658,1.51727,3.28895,2.08996,1.32819,1.16633,0.173,20250410,0130
98,Luanda,,-8.8146556,13.2301756,13.6,-8.75,13.125,326,619,100532.75,16.58279,4.07403,0.013803131,297.648,268.388,289.648,2.384,0.58174,8.11015,2.72342,1.97546,0.68383,3.71829,0.00293,0.295,20250410,0130
99,Lusaka,,-15.3875259,28.3228165,17.5,-15.5,28.438,299,668,89027.83,13.13297,0.71671,0.01098653,294.742,268.915,286.742,1.445,0.15838,0.9375,2.25408,2.98743,0.83369,0.66738,0.00023,0.037,20250410,0130
100,Luxembourg_City,,49.611621,6.1319346,15.1,49.5,6.25,559,597,98817.25,5.21409,0.80739,0.0025896882,278.244,253.607,270.244,1.956,0.60084,3.3466,1.58193,7.08803,2.17124,0.43849,3.32207,0.165,20250410,0130
101,Lyon,,45.764043,4.835659,11.6,45.75,4.688,544,592,99083.42,6.18073,0.34653,0.00258652,280.65,250.674,272.65,4.961,0.92708,2.02297,3.32256,2.17476,2.22508,0.36423,1.37788,0.121,20250410,0130
102,Madrid,,40.4167754,-3.7037902,10.0,40.5,-3.75,523,565,92136.14,6.24325,0.49555,0.0037801636,285.429,257.609,277.429,2.785,0.29097,2.47106,1.42079,1.36416,0.78063,0.50677,0.06607,0.084,20250410,0130
103,Malabo,,3.7549606,8.7821344,3.6,3.75,8.75,376,605,99293.03,18.96491,3.70006,0.0139331985,300.186,268.358,292.186,3.306,0.61964,34.86003,3.39614,0.83402,0.54722,2.5504,0.00105,0.494,20250410,0130
104,Managua,,12.1149926,-86.2361744,12.9,12.0,-86.25,409,301,99722.14,14.05448,2.05595,0.010093775,302.006,267.628,294.006,4.954,0.16058,1.55101,2.36683,0.56734,0.47385,1.56359,0.00022,0.062,20250410,0130
048MNA010001,Manama,U.S. Department of State Bahrain - Manama,26.204697,50.570833,4.8,26.25,50.625,466,739,100623.21,10.68809,0.25308,0.0026571304,299.171,266.021,291.171,2.502,0.20192,32.97027,1.31452,17.58193,8.12172,0.8333,0.05289,0.249,20250410,0130
608PH1010001,Manila,U.S. Department of State Philippines - Manila,14.57711,120.9778,12.2,14.5,120.938,419,964,96846.43,13.42945,1.351,0.008547399,301.774,268.538,293.774,1.127,0.20493,0.98193,1.99473,1.75124,1.11442,1.11289,0.00158,0.09,20250410,0130
508MAP010001,Maputo,U.S. Department of State Mozambique - Maputo,-25.90382,32.62835,8.1,-26.0,32.5,257,681,101184.83,16.72613,0.31521,0.011586519,298.501,267.478,290.501,7.244,0.19983,0.86716,1.52474,2.78411,4.06492,7.60676,0.00176,0.28,20250410,0130
107,Marseille,,43.296482,5.36978,6.9,43.25,5.312,534,594,97734.08,7.36613,0.14695,0.005088383,282.444,252.603,274.444,0.633,0.96454,2.07024,3.48619,19.77585,3.61993,1.63938,0.63687,0.187,20250410,0130
108,Maseru,,-29.3150767,27.4869229,7.3,-29.25,27.5,244,665,83867.086,6.20723,0.4565,--,283.838,265.726,275.838,0.664,2.11016,0.53123,9.3379,1.43259,0.58672,0.35097,0.13986,0.035,20250410,0130
109,Matamoros,,25.8690294,-97.5027376,13.2,25.75,-97.5,464,265,101891.8,10.29331,0.39325,0.0021584884,294.898,262.025,286.898,5.788,0.15869,2.27475,1.61405,0.18101,1.26605,2.63009,0.00077,0.138,20250410,0130
110,Mbabane,,-26.3054482,31.1366715,12.9,-26.25,31.25,256,677,96392.13,15.00037,0.39034,0.006586843,294.842,266.926,286.842,3.77,0.60303,1.33917,3.61782,8.2437,13.92532,3.95315,0.03621,0.333,20250410,0130
111,Medan,,3.5951956,98.6722227,13.7,3.5,98.75,375,893,101038.2,18.29172,5.14374,0.012774106,301.024,268.364,293.024,3.507,1.1486,0.76028,9.80158,9.02295,2.95012,1.27779,0.0445,0.144,20250410,0130
112,Melbourne,,-37.8136276,144.9630576,7.8,-37.75,145.0,210,1041,97687.805,5.0779,1.27855,0.00433312,293.713,259.056,285.713,2.025,0.27846,0.44125,4.24082,0.91849,0.48047,0.33997,0.00018,0.054,20250410,0130
113,Merida,,20.9673702,-89.5925857,10.5,21.0,-89.688,445,290,101973.85,8.74031,0.0014,0.00038694136,294.485,264.023,286.485,2.38,0.10794,2.54745,0.60639,0.17612,1.21888,1.70312,0.00091,0.091,20250410,0130
800090154,Mexico_City,,19.4116,-99.1522,10.5,19.5,-99.062,439,260,75829.734,5.67799,0.27664,--,287.979,266.642,279.979,5.785,0.13731,2.13053,1.35794,0.83996,0.84738,0.02218,0.00794,0.103,20250410,0130
115,Milan,,45.4642035,9.189982,10.7,45.5,9.062,543,606,96477.56,5.51091,0.14073,0.005151977,282.621,251.469,274.621,0.869,3.58786,1.61548,9.14606,9.77659,3.42982,0.11516,5.7624,0.276,20250410,0130
116,Minsk,,53.9006011,27.558972,11.7,54.0,27.5,577,665,97746.484,2.51303,0.04425,0.0011299268,270.347,236.607,262.347,5.851,0.10768,0.82442,0.4895,0.26497,0.64132,1.37517,0.69027,0.092,20250410,0130
117,Mogadishu,,2.0469343,45.3181623,5.3,2.0,45.312,369,722,100324.59,17.6562,1.60162,0.011881454,300.065,268.859,292.065,1.936,0.34727,2.53388,2.23334,0.05011,2.04907,2.13929,0.0004,0.175,20250410,0130
118,Monrovia,,6.3156068,-10.8073698,16.1,6.25,-10.938,386,542,100605.734,18.78165,1.14432,0.014444432,299.04,268.739,291.04,0.02,1.99341,24.76285,11.07829,1.4739,0.76475,2.30868,0.01381,0.585,20250410,0130
119,Monterrey,,25.6866142,-100.3161126,7.1,25.75,-100.312,464,256,95352.195,4.58139,0.3592,0.0032494394,298.37,261.526,290.37,2.255,0.16953,2.60478,2.03542,0.58671,1.09697,0.20382,0.0001,0.098,20250410,0130
120,Montevideo,,-34.9011127,-56.1645314,13.5,-35.0,-56.25,221,397,101595.016,10.09427,0.61821,0.0071348576,291.52,259.189,283.52,5.317,0.11244,0.19743,0.98205,1.41615,0.22264,5.53303,0.00151,0.047,20250410,0130
CC0050109,Montreal,,45.502648,-73.663913,10.1,45.5,-73.438,543,341,102127.78,2.3328,0.14376,0.0011439725,269.946,237.871,261.946,3.932,1.02696,1.008,3.63582,15.92488,1.7556,0.06468,0.5691,0.099,20250410,0130
122,Moscow,,55.755826,37.6172999,7.4,55.75,37.5,584,697,98050.44,2.14784,0.3513,0.0017910072,266.048,240.305,258.048,3.044,2.1315,1.04921,7.33842,157.67125,9.8697,0.11789,3.97438,0.227,20250410,0130
123,Mostar,,43.3437748,17.8077578,10.4,43.25,17.812,534,634,89295.375,4.05828,0.50787,0.0034072353,275.02,247.189,267.02,0.783,0.22277,0.97109,0.79636,1.83628,1.39711,0.60467,1.17888,0.115,20250410,0130
356DS1010004,Mumbai,U.S. Department of State India - Mumbai,19.07283,72.88261,10.9,19.0,72.812,437,810,100398.875,18.74338,0.08253,0.004483759,298.618,265.454,290.618,2.025,9.9758,5.22907,20.8855,71.2993,10.66352,4.01188,0.99163,0.69,20250410,0130
124,Munchen,,48.1351253,11.5819805,12.9,48.25,11.562,554,614,96768.445,4.03295,0.8838,0.0032173323,277.216,251.532,269.216,4.064,0.6074,1.84003,1.7058,4.88677,1.82565,0.27464,1.96878,0.157,20250410,0130
125,Muscat,,23.5880307,58.3828717,11.3,23.5,58.438,455,764,100741.23,17.78996,0.57573,0.0036197763,297.014,264.519,289.014,0.926,0.08099,4.42509,0.56227,0.64458,2.41733,1.28625,0.01171,0.241,20250410,0130
126,Nagoya,,35.1814506,136.9065571,8.1,35.25,136.875,502,1015,96595.375,7.70888,1.26141,0.006420993,287.719,253.761,279.719,1.834,1.08602,5.599,5.45557,3.74931,6.65399,1.8644,0.47811,0.753,20250410,0130
127,Naha,,26.2125758,127.6790208,13.9,26.25,127.812,466,986,101144.33,10.75428,3.63044,0.005098394,292.565,263.983,284.565,3.532,0.24128,4.45874,1.68518,1.33742,1.62962,1.5087,0.0064,0.489,20250410,0130
404KE1010001,Nairobi,U.S. Department of State Kenya - Nairobi,-1.23437,36.81732,7.5,-1.25,36.875,356,695,85936.016,13.88308,2.77097,0.013768766,291.711,268.631,283.711,0.604,2.64146,2.80348,11.61886,1.82964,2.28149,1.22977,0.09935,0.182,20250410,0130
129,Naples,,40.8517983,14.26812,14.5,40.75,14.375,524,623,97148.41,4.41152,0.45948,0.0027729468,280.782,249.881,272.782,0.875,1.64428,1.46951,5.1634,3.30917,1.61293,1.04773,0.50741,0.125,20250410,0130
130,Nassau,,25.0443312,-77.3503609,15.9,25.0,-77.5,461,329,101587.016,11.20557,0.0432,0.0073022195,296.931,263.153,288.931,6.972,0.2246,1.82717,1.04336,0.86704,2.43941,2.13277,0.02902,0.153,20250410,0130
131,Nay_Pyi_Taw,,19.7633057,96.0785104,14.8,19.75,95.938,440,884,96969.016,11.21133,4.44592,0.0073294425,298.713,266.791,290.713,1.718,4.73473,0.54737,75.53807,5.10144,4.63052,0.01222,0.36338,0.571,20250410,0130
148CHD010001,N_Djamena,U.S. Department of State Chad - N'Djamena,12.1348457,15.0557415,14.2,12.25,15.0,410,625,97312.05,4.69776,1.93376,0.0034542545,305.014,269.313,297.014,2.021,0.22814,50.11778,1.53826,0.05238,0.33129,0.03635,2e-05,0.401,20250410,0130
356DS1010001,New_Delhi,U.S. Department of State India - New Delhi,28.63576,77.22445,12.8,28.5,77.188,476,824,97997.14,10.25457,2.20544,0.007598795,299.488,263.46,291.488,3.754,6.39387,2.89438,45.08053,11.11916,13.47187,0.04664,0.94772,1.164,20250410,0130
360810120,New_York,,40.7269,-73.8933,6.3,40.75,-74.062,524,341,102300.64,3.4162,1.01979,0.0015418866,276.633,251.466,268.633,3.476,0.86889,0.32419,1.63502,5.10884,0.86922,0.66757,0.3916,0.116,20250410,0130
133,Niamey,,13.5115963,2.1253854,6.8,13.5,2.188,415,584,97886.0,5.496,0.80102,0.004917345,306.768,269.917,298.768,2.423,0.77148,33.13236,3.45531,0.15046,0.42632,0.29577,0.00012,0.332,20250410,0130
134,Nicosia,,35.1855659,33.3822764,8.7,35.25,33.438,502,684,100845.34,7.27323,0.03369,0.004010287,288.659,248.444,280.659,13.765,0.30777,10.71839,1.20989,1.62962,8.26886,4.6971,0.02976,0.302,20250410,0130
800260006,Nogales,,31.291294,-110.951508,5.7,31.25,-110.938,486,222,85212.59,1.68315,0.13736,0.00130484,298.664,263.054,290.664,3.564,0.06837,2.55337,0.55962,0.07834,0.26356,0.16538,5e-05,0.059,20250410,0130
136,Nouakchott,,18.0735299,-15.9582372,8.5,18.0,-15.938,433,526,100988.28,10.23044,0.46054,0.005193135,295.073,265.215,287.073,6.504,0.05729,71.94467,0.30126,0.24468,0.33229,3.18052,0.00132,0.216,20250410,0130
137,Nuevo_Laredo,,27.4779362,-99.549573,13.8,27.5,-99.688,471,258,99592.195,7.03042,0.53515,0.004035267,297.573,261.824,289.573,2.064,0.2656,2.76576,1.94447,0.34387,1.21339,0.25884,0.00012,0.104,20250410,0130
398KAZ010001,Nur_Sultan,U.S. Department of State Kazakhstan - Nur-Sultan,51.125287,71.467217,11.8,51.25,71.562,566,806,98060.23,5.59387,0.10929,0.0048189946,281.293,253.918,273.293,4.72,1.18413,3.80677,11.33291,7.08245,2.19321,0.01011,0.1836,0.127,20250410,0130
138,Nuuk,,64.1814099,-51.6941381,9.9,64.25,-51.562,618,412,97447.51,2.6006,0.60695,0.0014196329,268.907,246.892,260.907,2.025,0.12335,1.87741,0.43917,0.02423,1.92483,4.30947,0.02334,0.147,20250410,0130
139,Osaka,,34.6937249,135.5022535,12.8,34.75,135.625,500,1011,98747.375,7.39226,1.45024,0.0070923795,285.258,254.3,277.258,2.257,1.66162,6.3848,6.55424,20.47673,5.08966,0.79938,1.37488,0.849,20250410,0130
140,Oslo,,59.9138688,10.7522454,11.9,60.0,10.625,601,611,98117.53,2.71714,1.42527,0.0021882118,272.616,254.122,264.616,1.41,1.63084,2.5682,9.86148,0.49165,0.67993,0.92132,0.23308,0.122,20250410,0130
60104,Ottawa,,45.434333,-75.67599,10.4,45.5,-75.625,543,335,99613.78,2.30056,0.13375,0.0016580923,269.568,237.711,261.568,2.314,0.73728,1.01463,3.03167,4.61633,1.36234,0.03491,0.34302,0.083,20250410,0130
854BFA010001,Ouagadougou,U.S. Department of State Burkina Faso - Ouagadougou,12.304907,-1.497184,14.3,12.25,-1.562,410,572,97488.2,10.79962,0.42696,0.0064605307,304.334,269.03,296.334,2.886,1.23313,23.01848,3.93292,0.86457,0.29347,0.02416,9e-05,0.249,20250410,0130
143,Panama_City,,8.9823792,-79.5198696,16.0,9.0,-79.375,397,323,99207.51,18.08409,0.22001,0.008733274,298.74,269.89,290.74,1.877,0.12133,4.98825,1.12459,0.25598,1.86822,7.67779,0.00112,0.158,20250410,0130
144,Paramaribo,,5.8520355,-55.2038278,16.5,5.75,-55.312,384,400,101364.805,18.2366,1.17425,0.013399668,299.84,269.247,291.84,4.464,0.33497,18.60721,2.91792,0.1725,0.78203,13.93909,0.0002,0.42,20250410,0130
145,Paris,,48.856614,2.3522219,16.1,48.75,2.5,556,585,101502.84,5.61908,0.59601,0.0023178873,279.257,254.596,271.257,5.0,0.97876,2.42467,3.61542,5.90717,2.117,0.79679,2.14573,0.158,20250410,0130
146,Perth,,-31.9523123,115.861309,8.9,-32.0,115.938,233,948,99121.51,7.46967,0.38921,0.005687479,293.421,265.029,285.421,4.427,0.07257,0.83107,0.72691,0.38125,0.46557,1.68719,0.00084,0.039,20250410,0130
586PK4010001,Peshawar,U.S. Department of State Pakistan - Peshawar,34.005852,71.53775,3.9,34.0,71.562,497,806,96636.73,10.5782,0.88408,0.0070518767,295.127,261.426,287.127,4.301,2.39557,6.15298,15.14191,9.34793,6.31027,0.00792,0.44885,0.314,20250410,0130
147,Phnom_Penh,,11.5563738,104.9282099,10.0,11.5,105.0,407,913,100977.06,17.46235,4.35923,0.013655255,301.071,267.95,293.071,2.666,1.4797,1.46994,10.3132,3.95794,2.74919,2.07275,0.08462,0.292,20250410,0130
148,Podgorica,,42.4304196,19.2593642,12.2,42.5,19.375,531,639,86812.266,3.69172,0.61093,0.0037584354,272.913,247.604,264.913,1.323,0.24175,1.15403,1.02533,2.89748,2.40342,0.73984,0.95284,0.122,20250410,0130
149,Ponta_Delgada,,37.7394207,-25.6686725,4.0,37.75,-25.625,512,495,101831.13,9.35542,0.49227,0.0062493067,288.689,255.364,280.689,9.457,0.07487,1.69306,0.347,0.36202,1.88551,11.56908,0.00073,0.155,20250410,0130
150,Port_Louis,,-20.1608912,57.5012222,9.9,-20.25,57.5,280,761,101317.05,18.26888,3.4662,0.009189022,300.911,265.843,292.911,3.838,0.00641,0.03222,0.02919,0.14568,0.29207,3.80753,5e-05,0.068,20250410,0130
151,Port_Moresby,,-9.4438004,147.1802671,6.3,-9.5,147.188,323,1048,92327.92,16.1503,5.04763,0.01371079,298.737,268.676,290.737,1.647,0.0105,0.05654,0.18504,0.06519,0.05429,0.22473,3e-05,0.02,20250410,0130
152,Port_of_Spain,,10.6603196,-61.5085625,11.6,10.75,-61.562,404,380,101484.375,17.8824,3.53942,0.010393898,300.36,267.55,292.36,7.396,0.10323,6.36307,0.82155,0.23078,0.52958,7.77047,0.00027,0.16,20250410,0130
153,Port_au_Prince,,18.594395,-72.3074326,16.4,18.5,-72.188,435,346,94903.8,12.48691,0.68277,0.011944747,298.327,269.023,290.327,0.881,0.3099,2.71829,1.75697,1.24983,1.50015,2.54594,0.00335,0.228,20250410,0130
154,Porto_Alegre,,-30.0368176,-51.2089887,5.7,-30.0,-51.25,241,413,100110.36,12.88267,0.14295,0.0094759315,292.391,264.376,284.391,1.741,1.80021,3.89477,14.27838,22.35177,2.19541,3.26692,0.12517,0.131,20250410,0130
155,Prague,,50.0755381,14.4378005,9.5,50.0,14.375,561,623,99250.445,5.1826,0.81419,0.0036872553,280.416,250.526,272.416,5.186,0.61149,2.5176,1.99775,4.13007,1.80109,0.35604,3.87508,0.264,20250410,0130
156,Praia,,14.93305,-23.5133267,11.0,15.0,-23.438,421,502,101305.08,13.775,0.42982,0.00828514,294.551,265.904,286.551,4.258,0.0184,0.91541,0.17031,0.29824,0.67832,8.47054,0.00039,0.213,20250410,0130
157,Pretoria,,-25.7478676,28.2292712,10.4,-25.75,28.125,258,667,87892.766,8.30008,0.23017,0.006872978,288.176,267.853,280.176,3.195,0.79459,1.82529,3.59299,7.59174,0.74728,0.06797,0.04146,0.041,20250410,0130
688PI1010001,Pristina,U.S. Department of State Kosovo - Pristina,42.655959,21.139953,11.9,42.75,21.25,532,645,95138.266,3.48382,0.48075,0.0032548953,278.271,247.054,270.271,2.029,0.66626,0.92393,3.62649,8.1107,2.16332,0.44971,1.2548,0.203,20250410,0130
158,Quebec,,46.8615,-71.2572,7.8,46.75,-71.25,548,349,99725.11,2.14389,0.14507,0.0011287737,266.97,237.673,258.97,2.762,0.53995,1.28579,2.78494,8.86105,0.81776,0.06889,0.48145,0.082,20250410,0130
